218330	44
219831	73
352790	73
884749	73
1043301	73
1112814	73
1115790	73
1293415	94
204292	99
1536485	103
405069	110
405298	110
999622	110
9631	149
42844	161
128793	161
144254	161
175184	161
202432	161
202433	161
215133	161
215257	161
215777	161
216158	161
216781	161
216903	161
216971	161
217020	161
217025	161
217115	161
217126	161
217990	161
218205	161
218208	161
218220	161
218227	161
218373	161
218772	161
218947	161
219238	161
219239	161
219624	161
219739	161
219779	161
220207	161
220211	161
220562	161
220581	161
220586	161
220751	161
221003	161
225064	161
346199	161
352553	161
352946	161
353062	161
353451	161
405058	161
491666	161
540447	161
542941	161
545880	161
545890	161
602618	161
603239	161
669118	161
687724	161
702405	161
702612	161
707196	161
707319	161
707765	161
721973	161
724555	161
724562	161
746611	161
763112	161
763117	161
763122	161
798923	161
804747	161
806600	161
827319	161
884767	161
899850	161
977523	161
993764	161
999395	161
1013857	161
1020105	161
1040033	161
1041527	161
1046379	161
1046850	161
1052413	161
1052436	161
1052442	161
1052463	161
1052638	161
1052671	161
1099873	161
1100904	161
1101749	161
1111659	161
1116529	161
1242037	161
1293937	161
1303154	161
1358830	161
1358848	161
1361397	161
1429902	161
1429988	161
1437777	161
1438292	161
1439770	161
1491784	161
1534660	161
1537111	161
1542976	161
1591929	161
1593111	161
1593766	161
1597307	161
1599558	161
1648579	161
1661684	161
1798454	161
1858393	161
1876799	161
1926560	161
1995531	161
2001359	161
2045495	161
218688	164
151619	167
214969	168
215710	168
216839	168
405069	168
405298	168
81941	194
404825	197
1796066	197
217743	272
1251406	272
152535	281
998423	281
1493270	281
215025	296
258345	296
1040019	376
581255	426
606589	426
800189	426
800210	426
800217	426
800238	426
800270	426
800342	426
800377	426
800397	426
800402	426
800407	426
800412	426
800417	426
800435	426
800441	426
800446	426
800459	426
800468	426
800477	426
800488	426
800501	426
800506	426
800585	426
800859	426
800930	426
801414	426
801645	426
807368	426
830652	426
830681	426
831427	426
847782	426
1014428	426
1090636	426
1189256	426
1189304	426
1189607	426
1189636	426
1189641	426
1601978	426
151717	430
8887	435
151539	435
202908	435
285059	435
352394	435
353091	435
647295	435
1089997	448
479	480
215707	508
698056	508
1052617	508
1420993	508
1442088	508
1540664	508
203600	519
261446	519
1944780	519
204213	535
405405	535
542373	535
997779	535
284913	569
202363	596
577631	596
152263	598
153020	598
477639	598
844227	598
25655	612
25689	612
30421	612
152000	612
215155	612
218348	612
218395	612
219664	612
219667	612
352396	612
405186	612
643493	612
1372739	612
1441549	612
1944371	620
2044715	620
204298	632
1244554	632
6958	644
1806646	683
203588	703
219038	703
832067	703
28727	704
42940	704
151348	719
151392	723
220466	723
828243	723
84815	725
1600688	725
1720587	725
1739804	725
1927611	725
57773	733
48470	743
1117097	743
1245754	743
1245781	743
1294123	743
1372686	743
92522	873
152975	873
863178	873
1245900	873
220305	1009
834852	1009
544581	1043
581255	1091
606589	1091
800189	1091
800210	1091
800217	1091
800238	1091
800270	1091
800342	1091
800377	1091
800397	1091
800402	1091
800407	1091
800412	1091
800417	1091
800435	1091
800441	1091
800446	1091
800459	1091
800468	1091
800477	1091
800488	1091
800501	1091
800506	1091
800585	1091
800859	1091
800930	1091
801414	1091
801645	1091
807368	1091
830652	1091
830681	1091
831427	1091
847782	1091
1014428	1091
1090636	1091
1094084	1091
1189256	1091
1189304	1091
1189607	1091
1189636	1091
1189641	1091
1601978	1091
215791	1151
215794	1151
218556	1151
218860	1151
219298	1151
219301	1151
220413	1151
220820	1151
220879	1151
352790	1151
352845	1151
404991	1151
404993	1151
669559	1151
669602	1151
796381	1151
802668	1151
807797	1151
826624	1151
829647	1151
861069	1151
881173	1151
891817	1151
999736	1151
1043301	1151
1087205	1151
1087235	1151
1087299	1151
1087407	1151
1087415	1151
1087620	1151
1088866	1151
1090018	1151
1090833	1151
1090969	1151
1095605	1151
1102203	1151
1115790	1151
1119570	1151
1150074	1151
1304498	1151
1304560	1151
1305201	1151
1305218	1151
1314667	1151
1372721	1151
1372752	1151
1799173	1151
2002735	1151
17315	1191
18385	1191
24292	1191
25027	1191
202554	1191
215256	1191
215431	1191
215568	1191
215770	1191
217020	1191
217127	1191
217481	1191
218783	1191
219010	1191
219779	1191
219980	1191
220011	1191
220143	1191
220751	1191
226718	1191
353447	1191
701317	1191
702317	1191
707765	1191
721973	1191
724441	1191
747233	1191
763112	1191
763117	1191
847088	1191
848763	1191
848769	1191
1001473	1191
1052413	1191
1053324	1191
1193079	1191
1247393	1191
1247398	1191
1303154	1191
1358848	1191
1361397	1191
1372693	1191
1438292	1191
1593111	1191
1600986	1191
1665357	1191
1722690	1191
1811911	1191
37789	1202
152413	1202
28874	1223
92995	1223
115141	1223
216913	1223
218071	1223
218445	1223
404863	1223
717229	1223
1728761	1223
1739882	1223
202952	1227
545203	1251
202559	1256
404872	1256
202561	1272
901611	1272
54955	1291
92267	1291
93372	1291
93450	1291
215534	1291
215536	1291
219307	1291
261550	1291
261591	1291
750181	1291
1089096	1291
1089114	1291
1089856	1291
1116151	1291
1117087	1291
202996	1292
664141	1292
1047432	1292
151414	1347
226084	1347
1248841	1347
1372756	1369
215543	1378
543817	1378
727283	1378
728600	1378
729818	1378
1049124	1378
1089075	1378
1114102	1378
1235018	1378
1310816	1378
1539437	1378
1740246	1378
606761	1390
794924	1390
795474	1390
1039169	1390
1052607	1390
1292016	1390
1424283	1390
1876388	1390
2229	1399
20604	1399
20772	1399
32485	1399
153287	1399
215204	1399
215255	1399
216489	1399
217180	1399
218975	1399
219974	1399
221019	1399
258349	1399
258350	1399
262144	1399
318132	1399
352624	1399
543722	1399
543813	1399
543817	1399
603926	1399
606761	1399
615960	1399
728600	1399
763481	1399
798166	1399
802556	1399
847384	1399
849739	1399
858658	1399
864732	1399
880451	1399
991027	1399
991034	1399
1020372	1399
1039070	1399
1039169	1399
1039224	1399
1039245	1399
1039252	1399
1045338	1399
1045538	1399
1052617	1399
1088704	1399
1094737	1399
1112939	1399
1144128	1399
1249106	1399
1303772	1399
1304967	1399
1433698	1399
1435258	1399
1485223	1399
1488038	1399
1489065	1399
1603378	1399
1740246	1399
1868456	1399
1872892	1399
1942184	1399
117919	1418
202562	1418
214986	1418
215643	1418
216085	1418
216426	1418
219179	1418
220750	1418
284668	1418
352570	1418
404940	1418
606036	1418
615959	1418
669491	1418
763466	1418
804718	1418
810005	1418
828433	1418
830645	1418
856438	1418
866055	1418
992482	1418
995355	1418
1044291	1418
1049675	1418
1302429	1418
1305106	1418
1369778	1418
1439780	1418
1540242	1418
1598820	1418
1876665	1418
3366	1422
1357916	1422
